original_Store name,original_Address,original_City,original_State,original_Petition File Date (from Store Name),original_NLRB Case Number(s),original_Store Status,original_Vote Count Date,lat,lon,formatted,name,housenumber,street,district,suburb,postcode,city,county,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level,attribution,attribution_license,attribution_url
Kearney Plaza,"1102 NW Lovejoy Street , Portland, OR, 97209",Portland,OR,"4/18/2022, 8:00:00 PM",19-RC-294288,Store Closed,"6/22/2022, 8:00:00 PM",45.5299002,-122.6826189,"Starbucks, 1102 Northwest Lovejoy Street, Portland, OR 97209, United States of America",Starbucks,1102,Northwest Lovejoy Street,,Pearl District,97209,Portland,Multnomah County,Oregon,OR,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
W. Bryn Mawr & Winthrop - Edgewater,"1070 W. Bryn Mawr Ave. , Chicago, IL, 60660",Chicago,IL,"4/6/2022, 8:00:00 PM",13-RC-293654,Store Closed,"5/24/2022, 8:00:00 PM",41.98374745756241,-87.65757847430251,"1070 West Bryn Mawr Avenue, Chicago, IL 60660, United States of America",,1070,West Bryn Mawr Avenue,Edgewater,Edgewater,60660,Chicago,Cook County,Illinois,IL,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
E. Olive Way,"1600 E Olive Wy , Seattle, WA, 98102",Seattle,WA,"3/28/2022, 8:00:00 PM",19-RC-293131,Store Closed,"6/6/2022, 8:00:00 PM",47.6194577,-122.32508449139137,"1600 East Olive Way, Seattle, WA 98102, United States of America",,1600,East Olive Way,,Capitol Hill,98102,Seattle,King County,Washington,WA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
505 Union Stn,"505 5th Ave South , Seattle, WA, 98104",Seattle,WA,"3/15/2022, 8:00:00 PM",19-RC-292421,Store Closed,"5/26/2022, 8:00:00 PM",47.5976129,-122.3288148,"505 5th Avenue South, Seattle, WA 98104, United States of America",,505,5th Avenue South,,International District/Chinatown,98104,Seattle,King County,Washington,WA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"College Avenue, Ithaca","402 College Avenue Suite 402, Ithaca, NY, 14850",Ithaca,NY,"1/31/2022, 7:00:00 PM",03-RC-289793,Store Closed,"4/7/2022, 8:00:00 PM",42.4417101,-76.4853911,"Starbucks, 402 College Avenue, City of Ithaca, NY 14850, United States of America",Starbucks,402,College Avenue,,,14850,City of Ithaca,Tompkins County,New York,NY,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Broadway & Denny Way,"101 Broadway East , Seattle, WA, 98102",Seattle,WA,"12/19/2021, 7:00:00 PM",19-RC-287954,Store Closed,"3/21/2022, 8:00:00 PM",47.6188627,-122.3210607,"Starbucks, 101 Broadway East, Seattle, WA 98102, United States of America",Starbucks,101,Broadway East,,Capitol Hill,98102,Seattle,King County,Washington,WA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
MLK & I-540,"2117 W Martin Luther King Blvd , Fayetteville, AR, 72701",Fayetteville,AR,"12/4/2022, 7:00:00 PM",15-RC-308256,Filed,,36.05493825,-94.1900834305194,"Starbucks, 2117 West Martin Luther King Boulevard, Fayetteville, AR 72701, United States of America",Starbucks,2117,West Martin Luther King Boulevard,,,72701,Fayetteville,Washington County,Arkansas,AR,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Chicago & Main,"519 Main Street , Evanston, IL, 60202",Evanston,IL,"12/4/2022, 7:00:00 PM",13-RC-308203,Filed,,42.0340803,-87.6787749,"Starbucks, 519 Main Street, Evanston, IL 60202, United States of America",Starbucks,519,Main Street,South Evanston,,60202,Evanston,Cook County,Illinois,IL,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
SE 102nd and Stark,"10215 SE Stark , Portland, OR, 97216",Portland,OR,"12/1/2022, 7:00:00 PM",19-RC-308209,Filed,,45.5202471,-122.674194,"Portland, OR, United States of America",,,,,,,Portland,Multnomah County,Oregon,OR,United States,us,0.25,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Hwy 59 and Northpark,"30130 Rock Creek Drive 100, Kingwood, TX, 77339",Kingwood,TX,"11/22/2022, 7:00:00 PM",16-RC-307810,Filed,,30.046777,-95.221022,"Houston, TX 77339, United States of America",77339,,,,,77339,Houston,Harris County,Texas,TX,United States,us,0.25,1,,,,https://www.whosonfirst.org/docs/licenses/
1000 Baxter Ave. Center,"972 Baxter Avenue , Louisville, KY, 40204",Louisville,KY,"11/20/2022, 7:00:00 PM",09-RC-307565,Filed,,38.2399737,-85.7244988,"972 Baxter Avenue, Louisville, KY 40204, United States of America",,972,Baxter Avenue,,,40204,Louisville,Jefferson County,Kentucky,KY,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Waltham, Market Place Drive","12 Market Place Drive , Waltham, MA, 2451",Waltham,MA,"11/16/2022, 7:00:00 PM",01-RC-307310,Filed,,42.381065,-71.263214,"12 Market Place Drive, Waltham, MA 02451, United States of America",,12,Market Place Drive,Waltham,,02451,Waltham,Middlesex County,Massachusetts,MA,United States,us,1,1,1,© OpenAddresses contributors,BSD-3-Clause License,
Baseline Rd & Broadway - Boulder,"2400 Baseline RD. , Boulder, CO, 80305",Boulder,CO,"11/16/2022, 7:00:00 PM",27-RC-307323,Filed,,39.9998793,-105.26306320350932,"2400 Baseline Road, Boulder, CO 80305, United States of America",,2400,Baseline Road,,,80305,Boulder,Boulder County,Colorado,CO,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Rainbow & Oakey, Las Vegas","1772 S. Rainbow Blvd #110, Las Vegas, NV, 89146",Las Vegas,NV,"11/15/2022, 7:00:00 PM",28-RC-307132,Filed,,36.1522432,-115.2432416,"1772 South Rainbow Boulevard, Las Vegas, NV, United States of America",,1772,South Rainbow Boulevard,,Buffalo,,Las Vegas,Clark County,Nevada,NV,United States,us,0.63,1,0.63,,,
Crabapple Rd & Houze Rd,"12330 Crabapple Rd , Alpharetta, GA, 30004",Alpharetta,GA,"11/13/2022, 7:00:00 PM",10-RC-307050,Filed,,34.085093019823674,-84.35551365520591,"12330 Crabapple Road, Alpharetta, GA 30004, United States of America",,12330,Crabapple Road,,,30004,Alpharetta,Fulton County,Georgia,GA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
74-25 Grand Ave.-Shops at Grand,"74-25 Grand Ave. , Maspeth, NY, 11373",Maspeth,NY,"11/13/2022, 7:00:00 PM",29-RC-307053,Filed,,40.7318581,-73.8874054,"74-25 Grand Avenue, New York, NY 11373, United States of America",,74-25,Grand Avenue,,Queens,11373,New York,,New York,NY,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Ashbrook Marketplace,"44185 Ashbrook Marketplace Plaza 100, Ashburn, VA, 20147",Ashburn,VA,"11/10/2022, 7:00:00 PM",05-RC-307885,Filed,,39.0613191,-77.47196933368491,"44185 Ashbrook Marketplace Plaza, Ashburn, VA 20147, United States of America",,44185,Ashbrook Marketplace Plaza,,Ashbrook Marketplace,20147,Ashburn,Loudoun County,Virginia,VA,United States,us,0.75,1,0.75,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Ohio State University,"1784 North High Street , Columbus, OH, 43201",Columbus,OH,"11/6/2022, 7:00:00 PM",09-RC-306658,Filed,,39.998534128890626,-83.00765816176428,"1784 North High Street, Columbus, OH 43201, United States of America",,1784,North High Street,Indianola Terrace,University District,43201,Columbus,Franklin County,Ohio,OH,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Cornelius Pass & Butler, Hillsboro","7399 NE Butler St. , Hillsboro, OR, 97124",Hillsboro,OR,"10/31/2022, 8:00:00 PM",19-RC-306378,Filed,"12/13/2022, 7:00:00 PM",45.538222149999996,-122.90066835916383,"Starbucks, 7399 Northeast Butler Street, Hillsboro, OR 97124, United States of America",Starbucks,7399,Northeast Butler Street,,Orenco,97124,Hillsboro,Washington County,Oregon,OR,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Cambridge & Fannin-MH Medical Plaza,"6400 Fannin Street 104, Houston, TX, 77030",Houston,TX,"10/30/2022, 8:00:00 PM",16-RC-307849,Filed,,29.715126,-95.397348,"6400 Fannin Street, Houston, TX 77030, United States of America",,6400,Fannin Street,,University Place,77030,Houston,Harris County,Texas,TX,United States,us,0.6666666666666667,1,0.6666666666666667,© OpenAddresses contributors,BSD-3-Clause License,
Amazon Go,"620 8th Ave, New York, NY 10018",New York,NY,"10/27/2022, 8:00:00 PM",02-RC-306188,Filed,"12/14/2022, 7:00:00 PM",40.75589705,-73.98927342121596,"The New York Times Building, 620 8th Avenue, New York, NY 10018, United States of America",The New York Times Building,620,8th Avenue,Manhattan Community Board 5,Manhattan,10018,New York,New York County,New York,NY,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Willis Tower,"233 S Wacker Dr , Chicago, IL, 60606",Chicago,IL,"10/25/2022, 8:00:00 PM",13-RC-306109,Filed,"12/7/2022, 7:00:00 PM",41.878871700000005,-87.63590784114558,"Willis Tower, 233 South Wacker Drive, Chicago, IL 60606, United States of America",Willis Tower,233,South Wacker Drive,Printer's Row,Loop,60606,Chicago,Cook County,Illinois,IL,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Royal Oak, S Main & 3rd St","300 S Main St , Royal Oak, MI, 48067",Royal Oak,MI,"10/10/2022, 8:00:00 PM",07-RC-305020,Filed,"11/15/2022, 7:00:00 PM",42.488002,-83.144333,"300 South Main Street, Royal Oak, MI 48067, United States of America",,300,South Main Street,,,48067,Royal Oak,Oakland County,Michigan,MI,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Transit and Maple Roads,"8100 Transit Road Suite 100, Williamsville, NY, 14221",Williamsville,NY,,,Filed,,42.9889214,-78.6975731,"8100 Transit Road, Buffalo, NY 14221, United States of America",,8100,Transit Road,,,14221,Buffalo,Erie County,New York,NY,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Amb. Caffery Pkwy & Settlers Trace,"4300 Ambassador Caffery Pkwy , Lafayette, LA, 70508",Lafayette,LA,"7/7/2022, 8:00:00 PM",15-RC-298956,Contested,"9/13/2022, 8:00:00 PM",30.159669,-92.052336,"4300 Ambassador Caffery Parkway, Lafayette, LA 70508, United States of America",,4300,Ambassador Caffery Parkway,,,70508,Lafayette,Lafayette Parish,Louisiana,LA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Apache Mall-US 52 & Hwy 14,"1240 12th Street SW , Rochester, MN, 55902",Rochester,MN,"6/20/2022, 8:00:00 PM",18-RC-297942,Contested,,44.006548,-92.479606,"1240 12th Street SW, Rochester, MN 55902, United States of America",,1240,12th Street SW,Rochester,,55902,Rochester,Olmsted County,Minnesota,MN,United States,us,1,1,1,© OpenAddresses contributors,BSD-3-Clause License,
Foothill & Arroyo,"12980 Foothill Blvd. , Sylmar, CA, 91342",Sylmar,CA,"5/17/2022, 8:00:00 PM",31-RC-296066,Contested,"7/27/2022, 8:00:00 PM",34.2955356,-118.4173799,"12980 Foothill Boulevard, Los Angeles, CA, United States of America",,12980,Foothill Boulevard,,Sylmar,,Los Angeles,Los Angeles County,California,CA,United States,us,1,1,1,,,
"Malta, Kelch Drive","2 Kelch Dr. , Malta, NY, 12020",Malta,NY,"5/16/2022, 8:00:00 PM",03-RC-295892,Contested,"8/14/2022, 8:00:00 PM",42.9713294,-73.7978878,"2 Kelch Drive, Malta, NY 12020, United States of America",,2,Kelch Drive,Malta,,12020,Town of Malta,Saratoga County,New York,NY,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4th & Diagonal-Seattle,"4115 4th Avenue S , Seattle, WA, 98134",Seattle,WA,"5/12/2022, 8:00:00 PM",19-RC-295849,Contested,"10/6/2022, 8:00:00 PM",47.5666765,-122.3298052,"Starbucks, 4115 4th Avenue South, Seattle, WA 98134, United States of America",Starbucks,4115,4th Avenue South,,,98134,Seattle,King County,Washington,WA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Central & Rock Rd,"8008 East Central , Wichita, KS, 67206",Wichita,KS,"5/10/2022, 8:00:00 PM",14-RC-295709,Contested,"8/15/2022, 8:00:00 PM",37.694211,-97.244095,"8008 East Central Avenue, Wichita, KS 67206, United States of America",,8008,East Central Avenue,Wichita,,67206,Wichita,Sedgwick County,Kansas,KS,United States,us,0.9,1,0.9,© OpenAddresses contributors,BSD-3-Clause License,
Peoria-Knoxville & Pioneer,"707 W Pioneer 101, Peoria, IL, 61615",Peoria,IL,"5/2/2022, 8:00:00 PM",25-RC-295115,Contested,"7/11/2022, 8:00:00 PM",40.78374,-89.603157,"707 West Pioneer Parkway, Peoria, IL 61615, United States of America",,707,West Pioneer Parkway,Peoria City Township,,61615,Peoria,Peoria County,Illinois,IL,United States,us,0.6480000000000001,1,0.81,© OpenAddresses contributors,BSD-3-Clause License,
Harrison Ave and C St - Butte,"2307 Harrison Avenue , Butte, MT, 59701",Butte,MT,"4/18/2022, 8:00:00 PM",,Contested,,45.99024483273451,-112.51050015211918,"2307 Harrison Avenue, Butte, MT 59701, United States of America",,2307,Harrison Avenue,,,59701,Butte,Silver Bow County,Montana,MT,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Academy & Flintridge-Colorado Spri,"4825 Academy Blvd N , Colorado Springs, CO, 80918",Colorado Springs,CO,"3/14/2022, 8:00:00 PM",27-RC-292261,Contested,"5/18/2022, 8:00:00 PM",38.8339578,-104.825348,"Colorado Springs, CO, United States of America",,,,,,,Colorado Springs,El Paso County,Colorado,CO,United States,us,0.25,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Scottsdale & Mayo,"7000 E Mayo 28, Phoenix, AZ, 85054",Phoenix,AZ,"2/21/2022, 7:00:00 PM",28-RC-291029,Contested,"5/4/2022, 8:00:00 PM",33.657504,-111.929774,"7000 East Mayo Boulevard, Phoenix, AZ 85054, United States of America",,7000,East Mayo Boulevard,,,85054,Phoenix,Maricopa County,Arizona,AZ,United States,us,0.6653571428571429,1,0.81,© OpenAddresses contributors,BSD-3-Clause License,
1703 W Tennessee,"1703 W Tennessee , Tallahassee, FL, 32304",Tallahassee,FL,"2/15/2022, 7:00:00 PM",12-RC-290700,Contested,"5/24/2022, 8:00:00 PM",30.448981,-84.30878,"1703 West Tennessee Street, Tallahassee, FL 32304, United States of America",,1703,West Tennessee Street,,,32304,Tallahassee,Leon County,Florida,FL,United States,us,0.7,1,0.7,© OpenAddresses contributors,BSD-3-Clause License,
302 Nichols Road-Country Club Plaza,"302 Nichols Rd. , Kansas City, MO, 64112",Kansas City,MO,"2/1/2022, 7:00:00 PM",14-RC-289930,Contested,"6/8/2022, 8:00:00 PM",39.041479653061224,-94.59071032653061,"302 Nichols Road, Kansas City, MO 64112, United States of America",,302,Nichols Road,South Plaza,Country Club Plaza,64112,Kansas City,Jackson County,Missouri,MO,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Walden & Anderson,"1775 Walden Avenue 500, Cheektowaga, NY, 14225",Cheektowaga,NY,"11/8/2021, 7:00:00 PM",03-RC-285929,Contested,"7/14/2022, 8:00:00 PM",42.908105,-78.771379,"1775 Walden Avenue, Buffalo, NY 14225, United States of America",,1775,Walden Avenue,Cheektowaga,,14225,Buffalo,Erie County,New York,NY,United States,us,0.6666666666666667,1,0.6666666666666667,© OpenAddresses contributors,BSD-3-Clause License,
"Hamburg, Camp Road","5120 Camp Road , Hamburg, NY, 14075",Hamburg,NY,"8/29/2021, 8:00:00 PM",03-RC-282127,Contested,,42.747802180744415,-78.85322348233751,"5120 Camp Road, Hamburg, NY 14075, United States of America",,5120,Camp Road,,,14075,Town of Hamburg,Erie County,New York,NY,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
